spp,id,x,y,dit,nBoats,effort
A,Dit_A_S1_03_1,-21.5,41.5,0.000437636772403494,50.5976409912109,0.0221433882946243
A,Dit_A_S1_03_1,-20.5,41.5,0.000547045958228409,76.6681976318359,0.0419410276391528
A,Dit_A_S1_03_1,-19.5,41.5,0.000547045958228409,40.669075012207,0.0222478531103159
A,Dit_A_S1_03_1,-21.5,40.5,0.000109409193100873,96.4609756469727,0.0105537175112583
A,Dit_A_S1_03_1,-23.5,39.5,0.000328227557474747,126.942687988281,0.0416660884176725
A,Dit_A_S1_03_1,-22.5,39.5,0.000328227557474747,226.066253662109,0.0742011742669808
A,Dit_A_S1_03_1,-21.5,39.5,0.000547045958228409,129.631393432617,0.07091432983683
A,Dit_A_S1_03_1,-22.5,38.5,0.000984682701528072,116.909072875977,0.115118341712659
A,Dit_A_S1_03_1,-21.5,38.5,0.000109409193100873,62.0497894287109,0.00678881739347437
A,Dit_A_S1_03_1,-23.5,37.5,0.000109409193100873,31.0769443511963,0.00340010340550513
A,Dit_A_S1_03_1,-22.5,37.5,0.000765864329878241,40.2655906677246,0.0308379796138885
A,Dit_A_S1_03_1,-21.5,37.5,0.000109409193100873,74.6829528808594,0.00817100161308537
A,Dit_A_S1_03_1,-10.5,36.5,0.000109409193100873,55.872917175293,0.00611301078434073
A,Dit_A_S1_03_1,-9.5,36.5,0.000109409193100873,75.4096527099609,0.00825050925501392
A,Dit_A_S1_03_1,-10.5,35.5,0.000218818386201747,48.6297225952148,0.0106410774197235
A,Dit_A_S1_03_1,-9.5,35.5,0.000328227557474747,13.9773607254028,0.00458775497084243
A,Dit_A_S1_03_1,-28.5,34.5,0.000109409193100873,61.6548080444336,0.00674560279893072
A,Dit_A_S1_03_1,-27.5,34.5,0.000109409193100873,115.265830993652,0.0126111415611171
A,Dit_A_S1_03_1,-15.5,34.5,0.000218818386201747,60.8555564880371,0.0133163146621215
A,Dit_A_S1_03_1,-14.5,34.5,0.000328227557474747,48.2463417053223,0.01583577889503
A,Dit_A_S1_03_1,-13.5,34.5,0.000328227557474747,26.760139465332,0.00878341521438952
A,Dit_A_S1_03_1,-12.5,34.5,0.000437636772403494,28.2577781677246,0.0123666428326169
A,Dit_A_S1_03_1,-11.5,34.5,0.000875273544806987,0,0
A,Dit_A_S1_03_1,-10.5,34.5,0.000656455114949495,0,0
A,Dit_A_S1_03_1,-9.5,34.5,0.000547045958228409,0,0
A,Dit_A_S1_03_1,-8.5,34.5,0.000109409193100873,0,0
A,Dit_A_S1_03_1,-28.5,33.5,0.000437636772403494,109.838195800781,0.0480692334968769
A,Dit_A_S1_03_1,-27.5,33.5,0.000656455114949495,85.2203826904297,0.0559433561150859
A,Dit_A_S1_03_1,-15.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_03_1,-14.5,33.5,0.000765864329878241,140.728134155273,0.107778658159844
A,Dit_A_S1_03_1,-12.5,33.5,0.000328227557474747,0,0
A,Dit_A_S1_03_1,-11.5,33.5,0.000437636772403494,0,0
A,Dit_A_S1_03_1,-10.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_03_1,-9.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_03_1,-8.5,33.5,0.000109409193100873,0,0
A,Dit_A_S1_03_1,-27.5,32.5,0.000218818386201747,23.0843048095703,0.0050512703250194
A,Dit_A_S1_03_1,-15.5,32.5,0.000218818386201747,5.98333311080933,0.00130926329541477
A,Dit_A_S1_03_1,-14.5,32.5,0.000328227557474747,0,0
A,Dit_A_S1_03_1,-28.5,31.5,0.000547045958228409,36.1304626464844,0.0197650235596818
A,Dit_A_S1_03_1,-27.5,31.5,0.000328227557474747,22.2031936645508,0.00728770002465429
A,Dit_A_S1_03_1,-28.5,30.5,0.000437636772403494,32.1087036132813,0.0140519494153768
A,Dit_A_S1_03_1,-27.5,30.5,0.000218818386201747,12.6445837020874,0.00276686739988367
A,Dit_A_S1_03_1,-27.5,29.5,0.000328227557474747,23.4070835113525,0.00768284984853868
A,Dit_A_S3_03_1,-69.5,33.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-69.5,32.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-68.5,32.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-68.5,31.5,0.000875273544806987,0,0
A,Dit_A_S3_03_1,-69.5,30.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-68.5,30.5,0.000656455114949495,0,0
A,Dit_A_S3_03_1,-69.5,29.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-68.5,29.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-63.5,21.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-62.5,21.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-63.5,20.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-63.5,19.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-64.5,18.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-63.5,18.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-64.5,17.5,0.000875273544806987,0,0
A,Dit_A_S3_03_1,-63.5,17.5,0.00120350113138556,0,0
A,Dit_A_S3_03_1,-62.5,16.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-61.5,16.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-60.5,16.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-59.5,16.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-62.5,15.5,0.000875273544806987,0,0
A,Dit_A_S3_03_1,-61.5,15.5,0.000328227557474747,0,0
A,Dit_A_S3_03_1,-60.5,15.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-59.5,15.5,0.000656455114949495,0,0
A,Dit_A_S3_03_1,-58.5,15.5,0.000328227557474747,0,0
A,Dit_A_S3_03_1,-53.5,13.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-55.5,12.5,0.000109409193100873,0,0
A,Dit_A_S3_03_1,-54.5,12.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-53.5,12.5,0.000547045958228409,0,0
A,Dit_A_S3_03_1,-55.5,11.5,0.000437636772403494,0,0
A,Dit_A_S3_03_1,-53.5,11.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-52.5,11.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-51.5,11.5,0.000547045958228409,0,0
A,Dit_A_S3_03_1,-50.5,11.5,0.000328227557474747,0,0
A,Dit_A_S3_03_1,-50.5,10.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-38.5,10.5,0.000437636772403494,72.0822219848633,0.0315458309771277
A,Dit_A_S3_03_1,-50.5,9.5,0.000218818386201747,0,0
A,Dit_A_S3_03_1,-37.5,9.5,0.000656455114949495,62.4104881286621,0.040969684158555
A,Dit_A_S3_03_1,-36.5,9.5,0.000437636772403494,82.9232406616211,0.03629025940039
A,Dit_A_S3_03_1,-37.5,8.5,0.000109409193100873,86.3374099731445,0.00944610635958104
A,Dit_A_S3_03_1,-36.5,8.5,0.000437636772403494,131.118896484375,0.0573824506585297
A,Dit_A_S3_03_1,-36.5,7.5,0.000765864329878241,130.979232788086,0.100312322347214
A,Dit_A_S3_03_1,-37.5,6.5,0.000437636772403494,590.897888183594,0.258598644604708
A,Dit_A_S3_03_1,-36.5,6.5,0.000109409193100873,418.351257324219,0.0457714734965786
A,Dit_A_S1_04_1,-26.5,43.5,0.000218818386201747,0,0
A,Dit_A_S1_04_1,-25.5,43.5,0.000656455114949495,0,0
A,Dit_A_S1_04_1,-24.5,43.5,0.000218818386201747,2.43722224235535,0.0005333090378872
A,Dit_A_S1_04_1,-23.5,43.5,0.000109409193100873,1.91708338260651,0.000209746545998071
A,Dit_A_S1_04_1,-28.5,42.5,0.000109409193100873,43.8801383972168,0.00480089053519414
A,Dit_A_S1_04_1,-27.5,42.5,0.000328227557474747,57.1244430541992,0.0187498164157851
A,Dit_A_S1_04_1,-26.5,42.5,0.000437636772403494,70.2143020629883,0.0307283605314102
A,Dit_A_S1_04_1,-25.5,42.5,0.000328227557474747,48.8726387023926,0.0160413468286321
A,Dit_A_S1_04_1,-23.5,42.5,0.000218818386201747,21.1499996185303,0.00462800878469435
A,Dit_A_S1_04_1,-22.5,42.5,0.000109409193100873,5.80708312988281,0.000635348279510173
A,Dit_A_S1_04_1,-28.5,41.5,0.000109409193100873,65.3503112792969,0.00714992482595878
A,Dit_A_S1_04_1,-27.5,41.5,0.000109409193100873,103.971755981445,0.0113754659272108
A,Dit_A_S1_04_1,-25.5,41.5,0.000218818386201747,87.8989334106445,0.019233902757772
A,Dit_A_S1_04_1,-22.5,41.5,0.000328227557474747,46.6437492370606,0.015309763883545
A,Dit_A_S1_04_1,-23.5,40.5,0.000328227557474747,97.8889236450195,0.0321298423118368
A,Dit_A_S1_04_1,-22.5,40.5,0.000218818386201747,65.622428894043,0.0143593939892334
A,Dit_A_S1_04_1,-21.5,40.5,0.000547045958228409,110.874549865723,0.0606534743744378
A,Dit_A_S1_04_1,-23.5,39.5,0.000218818386201747,115.327865600586,0.0252358574348122
