ID,CommonName,ScientificName,LENGTH_cm,SEX,TAG_TYPE,TAG_DATE,TAG_LAT,TAG_LONG,DAYS@LIBERTY,FINAL_LAT,FINAL_LONG,CAPTURE (Y/N),REGION
S1558,Scalloped hammerhead shark,Sphyrna lewini,218,M,SPOT,14/03/2009,1.68,-92,37,1.71,-91.85,,PAC_NE
S1564,Scalloped hammerhead shark,Sphyrna lewini,255,M,SPOT,30/04/2011,24.7,-80.85,65,28.1,-84.77,,ATL_N
S1565,Scalloped hammerhead shark,Sphyrna lewini,350,M,SPOT,12/04/2013,24.7,-80.85,20,28.23,-91.09,,ATL_N
S1566,Scalloped hammerhead shark,Sphyrna lewini,280,F,SPOT,10/07/2012,33.72,-70.14,15,36.66,-65.69,,ATL_N
S1567,Scalloped hammerhead shark,Sphyrna lewini,,M,SPOT,17/03/2013,25.43,-80.08,15,24.49,-81.66,,ATL_N
S1568,Scalloped hammerhead shark,Sphyrna lewini,200,F,SPOT,17/03/2010,24.81,-80.45,23,24.81,-80.45,,ATL_N
S1569,Scalloped hammerhead shark,Sphyrna lewini,200,U,SPOT,21/03/2006,1.7,-91.75,3,3.6,-94.69,,PAC_NE
S1570,Scalloped hammerhead shark,Sphyrna lewini,250,F,SPOT,19/03/2006,3.91,-90.46,3,4.67,-90.69,,PAC_NE
S1571,Scalloped hammerhead shark,Sphyrna lewini,250,U,SPOT,30/03/2006,2.55,-93.25,2,3.31,-94.76,,PAC_NE
S1572,Scalloped hammerhead shark,Sphyrna lewini,250,F,PSAT,02/03/2006,4,-81.61,21,3.87,-94.13,,PAC_NE
S1573,Scalloped hammerhead shark,Sphyrna lewini,250,F,PSAT,02/03/2006,4,-81.61,158,3.28,-81.09,,PAC_NE
S1574,Scalloped hammerhead shark,Sphyrna lewini,220,M,PSAT,02/03/2006,4,-81.61,25,4.64,-81.74,,PAC_NE
S1575,Scalloped hammerhead shark,Sphyrna lewini,260,F,PSAT,14/03/2008,4,-81.61,17,3.35,-83.27,,PAC_NE
S1576,Great hammerhead shark,Sphyrna mokarran,345,M,SPOT,19/02/2011,26.1,-79.1,5,27.39,-78.68,,ATL_N
S1577,Great hammerhead shark,Sphyrna mokarran,235,M,SPOT,26/02/2011,24.73,-80.85,2,24.75,-80.95,,ATL_N
S1578,Great hammerhead shark,Sphyrna mokarran,270,F,SPOT,13/07/2011,24.66,-80.86,156,28.41,-80.59,,ATL_N
S1579,Great hammerhead shark,Sphyrna mokarran,277,F,SPOT,05/08/2011,25.26,-80.23,31,25.3,-80.26,,ATL_N
S1580,Great hammerhead shark,Sphyrna mokarran,301,M,SPOT,18/07/2011,28.63,-80.45,4,28.49,-80.44,,ATL_N
S1581,Great hammerhead shark,Sphyrna mokarran,304,M,SPOT,20/04/2013,24.7,-80.85,16,29.27,-80.12,,ATL_N
S1582,Great hammerhead shark,Sphyrna mokarran,263,M,SPOT,01/05/2012,25.22,-80.33,9,25.22,-80.33,,ATL_N
S1583,Great hammerhead shark,Sphyrna mokarran,335,M,SPOT,20/04/2013,24.7,-80.85,34,24.95,-80.57,,ATL_N
S1584,Great hammerhead shark,Sphyrna mokarran,320,F,SPOT,02/05/2014,25.48,-80.16,3,26.9,-79.95,,ATL_N
S1585,Great hammerhead shark,Sphyrna mokarran,241,M,SPOT,05/04/2014,25.41,-80.05,10,27.42,-80.21,,ATL_N
S1586,Great hammerhead shark,Sphyrna mokarran,300,M,SPOT,21/03/2014,25.69,-80.09,42,36.01,-66,,ATL_N
S1587,Great hammerhead shark,Sphyrna mokarran,245,M,SPOT,27/04/2014,25.62,-80.16,19,25.7,-80.15,,ATL_N
S1588,Great hammerhead shark,Sphyrna mokarran,240,M,SPOT,20/06/2013,25.68,-80.18,8,25.71,-80.15,,ATL_N
S1589,Great hammerhead shark,Sphyrna mokarran,265,M,SPOT,25/11/2013,27.3,-79.12,14,27.38,-79.22,,ATL_N
S1590,Great hammerhead shark,Sphyrna mokarran,277,M,SPOT,30/05/2014,25.78,-80.08,189,22.51,-78.51,,ATL_N
S1591,Great hammerhead shark,Sphyrna mokarran,282,M,SPOT,20/11/2014,25.44,-80.16,14,25.38,-80.15,,ATL_N
S1592,Great hammerhead shark,Sphyrna mokarran,450,F,SPOT,08/04/2015,25.66,-80.16,33,25.72,-80.23,,ATL_N
S1593,Great hammerhead shark,Sphyrna mokarran,202,M,SPOT,07/08/2015,25.63,-80.2,6,25.72,-80.14,,ATL_N
S1594,Great hammerhead shark,Sphyrna mokarran,234,F,SPOT,02/05/2015,25.67,-80.17,16,25.76,-80.15,,ATL_N
S1595,Great hammerhead shark,Sphyrna mokarran,235,F,SPOT,07/03/2015,25.75,-80.17,36,33.79,-76.83,,ATL_N
S1596,Great hammerhead shark,Sphyrna mokarran,221,M,SPOT,07/01/2015,25.78,-80.08,26,24.45,-83.62,,ATL_N
S1597,Great hammerhead shark,Sphyrna mokarran,249,F,SPOT,15/03/2015,25.75,-80.17,7,26.24,-80.06,,ATL_N
S1598,Great hammerhead shark,Sphyrna mokarran,256,M,SPOT,25/03/2016,25.98,-83.19,38,28.55,-83.31,,ATL_N
S1599,Great hammerhead shark,Sphyrna mokarran,284,M,SPOT,16/03/2016,25.81,-80.08,17,23.62,-80.35,,ATL_N
S1600,Great hammerhead shark,Sphyrna mokarran,277,M,SPOT,04/06/2010,24.7,-80.85,20,23.97,-80.38,,ATL_N
S1601,Great hammerhead shark,Sphyrna mokarran,262,M,SPOT,12/03/2010,24.7,-80.85,41,25.53,-83.22,,ATL_N
S1602,Great hammerhead shark,Sphyrna mokarran,287,F,SPOT,29/01/2011,24.7,-80.85,25,24.43,-81.9,,ATL_N
S1603,Great hammerhead shark,Sphyrna mokarran,265,F,SPOT,15/04/2011,24.64,-81.18,33,24.97,-81.86,,ATL_N
S1604,Great hammerhead shark,Sphyrna mokarran,295,F,SPOT,29/01/2011,24.7,-80.85,100,29.31,-85.24,,ATL_N
S1605,Great hammerhead shark,Sphyrna mokarran,235,M,SPOT,20/02/2010,24.7,-80.85,10,24.58,-81.53,,ATL_N
S1606,Great hammerhead shark,Sphyrna mokarran,249,M,SPOT,20/02/2010,24.7,-80.85,26,24.75,-80.88,,ATL_N
S1607,Great hammerhead shark,Sphyrna mokarran,240,F,PSAT,12/04/2016,25.71,-79.31,53,30.81,-79.92,,ATL_N
S1608,Great hammerhead shark,Sphyrna mokarran,320,F,PSAT,30/03/2015,25.7,-79.32,8,27.15,-77.91,,ATL_N
S1609,Great hammerhead shark,Sphyrna mokarran,330,F,PSAT,07/04/2015,20.28,-80,5,18.48,-78.84,,ATL_N
S1610,Smooth hammerhead,Sphyrna zygaena,206,M,SPOT,19/07/2015,40.79,-71.65,39,40.92,-72.02,,ATL_N
S1611,Pelagic thresher,Alopias pelagicus,265,F,PSAT,10/03/2013,5.79,-77.56,34,5.96,-82.48,,PAC_NE
S1612,Pelagic thresher,Alopias pelagicus,254,M,PSAT,13/03/2013,5.8,-77.53,20,4.46,-77.55,,PAC_NE
S1613,Pelagic thresher,Alopias pelagicus,190,M,PSAT,09/03/2013,5.79,-77.44,50,7.35,-79.53,,PAC_NE
S1614,Pelagic thresher,Alopias pelagicus,266,M,PSAT,10/03/2013,5.83,-77.57,181,0.95,-81.55,,PAC_NE
S1615,Pelagic thresher,Alopias pelagicus,252,M,PSAT,13/03/2013,5.8,-77.53,20,3.49,-77.94,,PAC_NE
S1616,Common thresher,Alopias vulpinus,175,F,PSAT,05/01/2013,-39.36,140.76,27,-42.66,142.67,,AUSTRL
S1617,Common thresher,Alopias vulpinus,,U,PSAT,08/08/2004,34.5,-119.57,6,32.97,-117.3,,PAC_NE
S1618,Common thresher,Alopias vulpinus,,U,PSAT,26/06/2005,33.32,-117.62,90,32.26,-116.9,,PAC_NE
S1619,Common thresher,Alopias vulpinus,,U,PSAT,07/09/2006,34.28,-119.36,245,33.25,-119.64,,PAC_NE
S1620,Common thresher,Alopias vulpinus,,U,PSAT,09/09/2006,34.46,-120.29,240,31.68,-120.25,,PAC_NE
S1621,Common thresher,Alopias vulpinus,,U,PSAT,21/09/2006,32.62,-117.14,183,30.18,-117.38,,PAC_NE
S1622,Common thresher,Alopias vulpinus,,U,PSAT,22/09/2006,32.6,-117.14,213,30.79,-119.11,,PAC_NE
S1623,Common thresher,Alopias vulpinus,,U,PSAT,10/09/2007,33.57,-117.87,230,29.75,-117.15,,PAC_NE
S1624,Common thresher,Alopias vulpinus,,U,PSAT,09/06/2008,34.32,-119.37,153,34.18,-119.9,,PAC_NE
S1625,Common thresher,Alopias vulpinus,,U,PSAT,06/09/2008,34.32,-119.43,108,32.95,-120.32,,PAC_NE
S1626,Common thresher,Alopias vulpinus,,U,PSAT,08/09/2008,34.46,-120.28,3,33.97,-120.59,,PAC_NE
S1627,Blacktip shark,Carcharhinus limbatus,213.3,F,SPOT,29/01/2014,-0.44,-90.29,516,-0.47,-90.42,,PAC_NE
S1628,Blacktip shark,Carcharhinus limbatus,214.6,F,SPOT,25/01/2014,-0.43,-90.29,106,-0.46,-90.28,,PAC_NE
S1629,Blacktip shark,Carcharhinus limbatus,213.3,F,SPOT,28/01/2014,-0.41,-90.28,216,-0.38,-90.3,,PAC_NE
S1630,Blacktip shark,Carcharhinus limbatus,195.5,F,SPOT,26/01/2014,-0.43,-90.29,89,-0.45,-90.29,,PAC_NE
S1631,Blacktip shark,Carcharhinus limbatus,203.2,F,SPOT,28/01/2014,-0.41,-90.28,62,-0.42,-90.27,,PAC_NE
S1632,Blacktip shark,Carcharhinus limbatus,213.3,F,SPOT,25/01/2014,-0.43,-90.29,146,-0.47,-90.32,,PAC_NE
S1633,Blacktip shark,Carcharhinus limbatus,203.2,F,SPOT,26/01/2014,-0.43,-90.29,193,-0.41,-90.28,,PAC_NE
S1634,Blacktip shark,Carcharhinus limbatus,203.2,F,SPOT,30/01/2014,-0.43,-90.29,111,-0.46,-90.29,,PAC_NE
S1635,Blacktip shark,Carcharhinus limbatus,213.3,F,SPOT,28/01/2014,-0.41,-90.28,151,-0.43,-90.3,,PAC_NE
S1636,Blacktip shark,Carcharhinus limbatus,210,F,SPOT,22/11/2011,-0.48,-90.28,34,-0.47,-90.33,,PAC_NE
S1637,Blacktip shark,Carcharhinus limbatus,192,F,SPOT,13/12/2011,-0.39,-90.28,10,2.18,-89.17,,PAC_NE
S1638,Blacktip shark,Carcharhinus limbatus,215,F,SPOT,23/11/2011,-0.74,-90.31,27,-0.74,-90.3,,PAC_NE
S1639,Blacktip shark,Carcharhinus limbatus,200,F,SPOT,16/12/2011,-0.5,-90.24,20,-0.84,-90.02,,PAC_NE
S1640,Blacktip shark,Carcharhinus limbatus,220,F,SPOT,26/07/2006,1.68,-92,5,1.67,-92,,PAC_NE
S1641,Blacktip shark,Carcharhinus limbatus,208,M,SPOT,27/07/2006,1.39,-91.82,30,1.67,-92.02,,PAC_NE
S1642,Blacktip shark,Carcharhinus limbatus,221,F,SPOT,25/07/2006,1.68,-92,86,-0.58,-90.92,,PAC_NE
S1643,Blacktip shark,Carcharhinus limbatus,214,M,SPOT,26/07/2006,1.68,-92,21,1.66,-91.99,,PAC_NE
S1644,Blacktip shark,Carcharhinus limbatus,193,F,SPOT,29/01/2014,-0.43,-90.29,43,-0.45,-90.29,,PAC_NE
S1645,Blacktip shark,Carcharhinus limbatus,147,F,SPOT,14/11/2013,26.36,-81.96,310,27.95,-82.83,,ATL_N
S1646,Copper shark,Carcharhinus brachyurus,330,F,PSAT,14/02/2015,-35.65,137.66,27,-36.13,137.8,,AUSTRL
S1647,Copper shark,Carcharhinus brachyurus,290,F,PSAT,30/12/2014,-35.69,137.78,103,-42.19,136.96,,AUSTRL
S1648,Copper shark,Carcharhinus brachyurus,200,F,PSAT,14/04/2015,-40.32,138.15,34,-40.73,140.14,,AUSTRL
S1649,Copper shark,Carcharhinus brachyurus,270,U,PSAT,15/02/2016,-35.92,138.09,195,-37.41,123.87,,AUSTRL
S1650,Dusky shark,Carcharhinus obscurus,237,M,PSAT,27/04/2011,27.97,-84.67,6,27.87,-85.06,,ATL_N
S1651,Dusky shark,Carcharhinus obscurus,265,M,SPOT,15/03/2016,25.79,-80.08,110,32.94,-76.99,,ATL_N
S1652,Galapagos shark,Carcharhinus galapagensis,175,F,SPOT,16/01/2012,-0.82,-89.99,8,-0.84,-89.97,,PAC_NE
S1655,Galapagos shark,Carcharhinus galapagensis,160,F,PSAT,04/02/2016,10.31,-109.23,64,7.08,-109.23,,PAC_NE
S1656,Galapagos shark,Carcharhinus galapagensis,220,M,PSAT,10/09/2015,4,-81.61,57,4.81,-81.31,,PAC_NE
S1657,Galapagos shark,Carcharhinus galapagensis,240,F,PSAT,10/09/2015,4,-81.61,26,7.33,-78.57,,PAC_NE
S1670,Galapagos shark,Carcharhinus galapagensis,,U,PSAT,24/09/2006,1.67,-92,30,0.06,-91.24,,PAC_NE
S1671,Galapagos shark,Carcharhinus galapagensis,,U,PSAT,28/07/2006,1.76,-92.19,27,1.66,-92.08,,PAC_NE
S1672,Galapagos shark,Carcharhinus galapagensis,,U,PSAT,31/07/2006,0.72,-93.09,23,4.89,-103.61,,PAC_NE
S1673,Longfin mako shark,Isurus paucus,245,F,PSAT,08/11/2011,33.87,-43.36,49,29.49,-47.33,,ATL_N
S1674,Sandbar shark,carcharhinus plumbeus,193,F,SPOT,13/03/2012,24.52,-171.16,20,24.19,-168.57,,PAC_NE
S1675,Sandtiger shark,Odontaspis ferox,400,F,PSAT,13/03/2007,4.01,-81.6,89,3.87,-81.45,,PAC_NE
S1676,Sandtiger shark,Odontaspis ferox,300,F,PSAT,10/03/2007,4.01,-81.6,54,2.9,-80.93,,PAC_NE
S1677,Sandtiger shark,Odontaspis ferox,320,F,PSAT,09/03/2008,4.01,-81.6,28,4.96,-82.28,,PAC_NE
S1678,Sandtiger shark,Odontaspis ferox,300,F,PSAT,11/03/2008,4.01,-81.6,36,3.55,-81.07,,PAC_NE
S1679,Sandtiger shark,Odontaspis ferox,250,U,PSAT,11/03/2008,4.01,-81.6,134,3.19,-78.03,,PAC_NE
S1680,Broadnose sevengill shark,Notorynchus cepedianus,189,F,PSAT,10/05/2011,-42.96,147.76,19,-43.07,147.58,,AUSTRL
S1681,Broadnose sevengill shark,Notorynchus cepedianus,190,F,PSAT,10/05/2011,-42.96,147.76,99,-43.69,147.81,,AUSTRL
S1559,Scalloped hammerhead shark,Sphyrna lewini,270,F,SPOT,22/08/2015,34.55,139.35,10,34.55,138.58,,OTHER
S1653,Galapagos shark,Carcharhinus galapagensis,,U,SPOT,29/08/2015,34.53,138.24,21,33.04,137.65,,OTHER
S1654,Galapagos shark,Carcharhinus galapagensis,250,F,SPOT,27/08/2015,34.57,138.87,217,26.06,153.07,,OTHER
S372,Shortfin mako shark,Isurus oxyrinchus,200,M,PSAT,22/04/2007,-21.7,-94.5,11,-21.42,-89.03,,OTHER
S373,Shortfin mako shark,Isurus oxyrinchus,140,U,PSAT,24/03/2007,-25.5,-87.75,34,-28.6,-79.22,,OTHER
S374,Shortfin mako shark,Isurus oxyrinchus,220,U,PSAT,18/04/2007,-24.42,-91.38,69,-30.25,-96.33,,OTHER
S375,Shortfin mako shark,Isurus oxyrinchus,200,U,PSAT,27/05/2007,-21.52,-80.72,9,-20.11,-84.9,,OTHER
S376,Shortfin mako shark,Isurus oxyrinchus,150,U,PSAT,09/06/2007,-18.27,-84.68,32,-21.98,-72.36,,OTHER
S377,Shortfin mako shark,Isurus oxyrinchus,180,U,PSAT,24/06/2007,-20.32,-81.55,38,-11.52,-79.19,,OTHER
S378,Shortfin mako shark,Isurus oxyrinchus,160,F,PSAT,25/06/2007,-19.85,-81.65,41,-14.98,-77.69,,OTHER
S379,Shortfin mako shark,Isurus oxyrinchus,170,F,PSAT,27/06/2007,-20.02,-80.95,144,-24.63,-75.43,,OTHER
S398,Shortfin mako shark,Isurus oxyrinchus,129,F,PSAT,31/03/2016,-20.29,-74.97,63,-24.54,-74.2,,OTHER
S399,Shortfin mako shark,Isurus oxyrinchus,143,F,PSAT,17/11/2015,-27.92,-73.85,113,-24.83,-71.54,,OTHER
S400,Shortfin mako shark,Isurus oxyrinchus,147,M,PSAT,12/11/2015,-31.85,-76.37,85,-30.73,-73.05,,OTHER
S401,Shortfin mako shark,Isurus oxyrinchus,153,F,PSAT,25/03/2016,-31.65,-71.72,91,-44.44,-74.67,,OTHER
S402,Shortfin mako shark,Isurus oxyrinchus,132,F,PSAT,31/03/2016,-31.9,-71.6,121,-25.86,-79.22,,OTHER
S403,Shortfin mako shark,Isurus oxyrinchus,215,F,PSAT,04/05/2016,-32.98,-80.12,116,-23.7,-87.7,,OTHER
S1236,Whale shark,Rhincodon typus,800,F,SPOT,10/09/2011,1.67,-91.99,175,-5.82,-82.32,,OTHER
S1250,Whale shark,Rhincodon typus,1100,F,SPOT,12/01/2013,-12.62,-81.31,13,-12.52,-82.56,,OTHER
S1261,Whale shark,Rhincodon typus,400,F,PSAT,07/04/2011,20.13,40.21,35,16.4,40.67,,IND_SW
S1262,Whale shark,Rhincodon typus,,U,PSAT,31/03/2011,20.13,40.21,62,18.04,40.42,,IND_SW
S1263,Whale shark,Rhincodon typus,300,U,PSAT,17/04/2010,17.5,41.07,113,15.97,41.54,,IND_SW
S1264,Whale shark,Rhincodon typus,500,F,PSAT,15/05/2010,22.44,36.8,29,26.61,35.13,,IND_SW
S1265,Whale shark,Rhincodon typus,400,U,PSAT,12/10/2010,17.74,40.89,16,16.88,42.42,,IND_SW
S1266,Whale shark,Rhincodon typus,300,U,PSAT,12/04/2010,20.13,40.22,146,17.01,40.63,,IND_SW
S1267,Whale shark,Rhincodon typus,,U,PSAT,30/03/2010,20.12,40.22,97,25.57,36.18,,IND_SW
S1268,Whale shark,Rhincodon typus,350,M,PSAT,12/04/2010,20.13,40.21,24,18.95,39.93,,IND_SW
S1269,Whale shark,Rhincodon typus,400,F,PSAT,12/04/2010,20.1,40.23,38,17.35,41.21,,IND_SW
S1270,Whale shark,Rhincodon typus,,U,PSAT,29/03/2010,20.12,40.22,92,15.01,40.74,,IND_SW
S1271,Whale shark,Rhincodon typus,300,F,PSAT,04/05/2010,20.13,40.21,66,21.5,37.99,,IND_SW
S1272,Whale shark,Rhincodon typus,500,M,PSAT,12/06/2010,18.36,41.17,180,18.11,39.9,,IND_SW
S1273,Whale shark,Rhincodon typus,600,F,PSAT,06/08/2010,18.88,39.76,148,18.85,38.28,,IND_SW
S1274,Whale shark,Rhincodon typus,,U,PSAT,31/03/2010,16.5,40.44,184,11.29,49.2,,IND_SW
S1275,Whale shark,Rhincodon typus,300,U,PSAT,16/04/2010,20.12,40.21,145,11.16,47.37,,IND_SW
S1276,Whale shark,Rhincodon typus,300,M,PSAT,04/05/2010,20.12,40.22,30,20,39.41,,IND_SW
S1277,Whale shark,Rhincodon typus,350,M,SPOT,22/04/2010,20.13,40.21,3,20.16,40.16,,IND_SW
S1278,Whale shark,Rhincodon typus,400,U,SPOT,29/03/2010,20.12,40.22,27,20.01,40.45,,IND_SW
S1279,Whale shark,Rhincodon typus,300,M,SPOT,15/08/2010,15.7,41.29,5,15.45,41.51,,IND_SW
S1280,Whale shark,Rhincodon typus,400,U,SPOT,28/03/2010,20.12,40.22,23,20.11,40.26,,IND_SW
S1281,Whale shark,Rhincodon typus,450,U,SPOT,28/03/2010,20.13,40.21,53,20.04,40.42,,IND_SW
S1282,Whale shark,Rhincodon typus,450,U,SPOT,06/08/2010,17.74,39.6,28,18.63,39.17,,IND_SW
S1283,Whale shark,Rhincodon typus,400,U,SPOT,27/04/2010,22.95,38.82,94,22.79,38.95,,IND_SW
S1284,Whale shark,Rhincodon typus,500,F,PSAT,29/03/2009,20.13,40.22,11,18.86,40.82,,IND_SW
S1285,Whale shark,Rhincodon typus,300,U,PSAT,16/06/2009,18.78,40.32,10,18.81,40.52,,IND_SW
S1286,Whale shark,Rhincodon typus,400,F,PSAT,31/01/2010,17.62,41.09,9,16.19,41.78,,IND_SW
S1287,Whale shark,Rhincodon typus,450,M,PSAT,18/01/2012,11.58,42.76,118,16.39,39.53,,IND_SW
S1288,Whale shark,Rhincodon typus,400,F,PSAT,19/01/2012,11.58,42.76,31,13.39,42.96,,IND_SW
S1291,Whale shark,Rhincodon typus,600,M,PSAT,04/01/2009,11.56,42.76,20,11.66,50.13,,IND_SW
S1292,Whale shark,Rhincodon typus,450,M,PSAT,13/01/2009,11.56,42.76,6,11.53,42.53,,IND_SW
S1539,Silky shark,Carcharhinus falciformis,240,F,SPOT,06/05/2012,21.69,38.75,24,21.74,38.83,,IND_SW
S1540,Silky shark,Carcharhinus falciformis,200,F,SPOT,29/05/2012,21.69,38.75,268,21.76,38.65,,IND_SW
S1541,Silky shark,Carcharhinus falciformis,222,M,PSAT,24/10/2012,20.77,38.28,66,15.37,40.35,,IND_SW
S1542,Silky shark,Carcharhinus falciformis,234,F,PSAT,30/09/2012,21.69,38.75,33,23.31,38.56,,IND_SW
S1543,Silky shark,Carcharhinus falciformis,220,M,PSAT,21/05/2011,21.69,38.75,8,21.19,38.4,,IND_SW
S1295,Whale shark,Rhincodon typus,550,M,PSAT,28/06/2009,18.23,109.47,93,11.86,110.4,,OTHER
S1366,Whale shark,Rhincodon typus,450,M,SPOT,17/11/2015,9.93,125.25,131,8.47,118.94,,OTHER
S1367,Whale shark,Rhincodon typus,650,F,SPOT,07/04/2016,9.55,125.42,74,9.98,121.62,,OTHER
S1368,Whale shark,Rhincodon typus,500,M,SPOT,18/11/2015,9.95,125.25,104,8.38,121.66,,OTHER
S1369,Whale shark,Rhincodon typus,600,M,SPOT,07/04/2016,9.44,125.44,27,9.37,125.35,,OTHER
S1370,Whale shark,Rhincodon typus,700,F,SPOT,19/03/2016,8.84,124.79,43,9.13,124.57,,OTHER
S1371,Whale shark,Rhincodon typus,550,M,SPOT,22/05/2015,8.75,119.83,109,7.05,118.39,,OTHER
S1372,Whale shark,Rhincodon typus,450,M,SPOT,07/04/2016,9.41,125.46,21,9.8,124.62,,OTHER
S1373,Whale shark,Rhincodon typus,500,M,SPOT,19/03/2016,8.86,124.78,90,10.07,125.18,,OTHER
S1374,Whale shark,Rhincodon typus,550,U,SPOT,18/11/2015,9.94,125.25,56,10.17,125.1,,OTHER
S1375,Whale shark,Rhincodon typus,600,M,SPOT,23/05/2015,8.75,119.83,66,9.53,120.88,,OTHER
S1376,Whale shark,Rhincodon typus,550,M,SPOT,14/04/2015,10.14,125.18,103,11.13,125.02,,OTHER
S1377,Whale shark,Rhincodon typus,500,M,SPOT,15/04/2015,10.24,125.23,102,11.09,125.52,,OTHER
S1378,Whale shark,Rhincodon typus,450,F,SPOT,17/05/2015,8.75,119.83,38,11.07,119.85,,OTHER
S1379,Whale shark,Rhincodon typus,600,M,SPOT,24/11/2015,9.91,125.26,14,9.91,125.26,,OTHER
S1380,Whale shark,Rhincodon typus,600,U,SPOT,17/05/2015,8.75,119.83,15,9.28,120.09,,OTHER
S1381,Whale shark,Rhincodon typus,600,F,SPOT,16/11/2015,9.94,125.24,27,10.05,125.08,,OTHER
S1382,Whale shark,Rhincodon typus,550,M,SPOT,20/05/2015,8.93,120.01,5,7.46,118.87,,OTHER
