"x","y","FishDays"
70.5,-47.5,1.96195459365845
71.5,-47.5,6.07534599304199
72.5,-47.5,22.6684398651123
73.5,-47.5,8.23166084289551
74.5,-47.5,2.62949848175049
75.5,-47.5,NA
76.5,-47.5,NA
77.5,-47.5,NA
78.5,-47.5,NA
79.5,-47.5,NA
80.5,-47.5,NA
81.5,-47.5,NA
82.5,-47.5,NA
83.5,-47.5,NA
84.5,-47.5,NA
85.5,-47.5,NA
86.5,-47.5,NA
87.5,-47.5,NA
88.5,-47.5,NA
89.5,-47.5,NA
90.5,-47.5,NA
91.5,-47.5,NA
92.5,-47.5,NA
93.5,-47.5,NA
94.5,-47.5,NA
95.5,-47.5,NA
96.5,-47.5,NA
97.5,-47.5,NA
98.5,-47.5,NA
99.5,-47.5,NA
100.5,-47.5,NA
101.5,-47.5,NA
102.5,-47.5,NA
103.5,-47.5,NA
104.5,-47.5,NA
105.5,-47.5,NA
106.5,-47.5,NA
107.5,-47.5,NA
108.5,-47.5,NA
109.5,-47.5,NA
110.5,-47.5,NA
111.5,-47.5,NA
112.5,-47.5,NA
113.5,-47.5,NA
114.5,-47.5,NA
115.5,-47.5,NA
116.5,-47.5,NA
117.5,-47.5,NA
118.5,-47.5,NA
119.5,-47.5,NA
120.5,-47.5,NA
121.5,-47.5,NA
122.5,-47.5,NA
123.5,-47.5,NA
124.5,-47.5,NA
125.5,-47.5,NA
126.5,-47.5,NA
127.5,-47.5,NA
128.5,-47.5,NA
129.5,-47.5,NA
130.5,-47.5,NA
131.5,-47.5,NA
132.5,-47.5,NA
133.5,-47.5,NA
134.5,-47.5,NA
135.5,-47.5,NA
136.5,-47.5,NA
137.5,-47.5,NA
138.5,-47.5,NA
139.5,-47.5,NA
140.5,-47.5,NA
141.5,-47.5,NA
142.5,-47.5,NA
143.5,-47.5,NA
144.5,-47.5,NA
145.5,-47.5,NA
146.5,-47.5,NA
147.5,-47.5,NA
148.5,-47.5,NA
149.5,-47.5,NA
150.5,-47.5,NA
151.5,-47.5,0.591400444507599
152.5,-47.5,NA
153.5,-47.5,NA
154.5,-47.5,NA
155.5,-47.5,NA
156.5,-47.5,NA
157.5,-47.5,NA
158.5,-47.5,NA
159.5,-47.5,NA
160.5,-47.5,NA
161.5,-47.5,NA
162.5,-47.5,NA
163.5,-47.5,NA
164.5,-47.5,NA
165.5,-47.5,NA
166.5,-47.5,NA
167.5,-47.5,NA
168.5,-47.5,NA
169.5,-47.5,0.0371469892561436
170.5,-47.5,NA
171.5,-47.5,NA
172.5,-47.5,NA
173.5,-47.5,NA
174.5,-47.5,NA
175.5,-47.5,NA
176.5,-47.5,NA
177.5,-47.5,NA
178.5,-47.5,7.25986289978027
179.5,-47.5,2.85919857025146
-179.5,-48.5,NA
-178.5,-48.5,NA
-177.5,-48.5,NA
-176.5,-48.5,NA
-175.5,-48.5,NA
-174.5,-48.5,NA
-173.5,-48.5,NA
-172.5,-48.5,NA
-171.5,-48.5,NA
-170.5,-48.5,NA
-169.5,-48.5,NA
-168.5,-48.5,NA
-167.5,-48.5,NA
-166.5,-48.5,NA
-165.5,-48.5,NA
-164.5,-48.5,NA
-163.5,-48.5,NA
-162.5,-48.5,NA
-161.5,-48.5,NA
-160.5,-48.5,NA
-159.5,-48.5,NA
-158.5,-48.5,NA
-157.5,-48.5,NA
-156.5,-48.5,NA
-155.5,-48.5,NA
-154.5,-48.5,NA
-153.5,-48.5,NA
-152.5,-48.5,NA
-151.5,-48.5,NA
-150.5,-48.5,NA
-149.5,-48.5,NA
-148.5,-48.5,NA
-147.5,-48.5,NA
-146.5,-48.5,NA
-145.5,-48.5,NA
-144.5,-48.5,NA
-143.5,-48.5,NA
-142.5,-48.5,NA
-141.5,-48.5,NA
-140.5,-48.5,NA
-139.5,-48.5,NA
-138.5,-48.5,NA
-137.5,-48.5,NA
-136.5,-48.5,NA
-135.5,-48.5,NA
-134.5,-48.5,NA
-133.5,-48.5,NA
-132.5,-48.5,NA
-131.5,-48.5,NA
-130.5,-48.5,NA
-129.5,-48.5,NA
-128.5,-48.5,NA
-127.5,-48.5,NA
-126.5,-48.5,NA
-125.5,-48.5,NA
-124.5,-48.5,NA
-123.5,-48.5,NA
-122.5,-48.5,NA
-121.5,-48.5,NA
-120.5,-48.5,NA
-119.5,-48.5,NA
-118.5,-48.5,NA
-117.5,-48.5,NA
-116.5,-48.5,NA
-115.5,-48.5,NA
-114.5,-48.5,NA
-113.5,-48.5,NA
-112.5,-48.5,NA
-111.5,-48.5,NA
-110.5,-48.5,NA
-109.5,-48.5,NA
-108.5,-48.5,NA
-107.5,-48.5,NA
-106.5,-48.5,NA
-105.5,-48.5,NA
-104.5,-48.5,NA
-103.5,-48.5,NA
-102.5,-48.5,NA
-101.5,-48.5,NA
-100.5,-48.5,NA
-99.5,-48.5,NA
-98.5,-48.5,NA
-97.5,-48.5,NA
-96.5,-48.5,NA
-95.5,-48.5,NA
-94.5,-48.5,NA
-93.5,-48.5,NA
-92.5,-48.5,NA
-91.5,-48.5,NA
-90.5,-48.5,NA
-89.5,-48.5,NA
-88.5,-48.5,NA
-87.5,-48.5,NA
-86.5,-48.5,NA
-85.5,-48.5,NA
-84.5,-48.5,NA
-83.5,-48.5,NA
-82.5,-48.5,NA
-81.5,-48.5,NA
-80.5,-48.5,NA
-79.5,-48.5,NA
-78.5,-48.5,NA
-77.5,-48.5,NA
-76.5,-48.5,4.49500465393066
-75.5,-48.5,4.2265567779541
-74.5,-48.5,NA
-73.5,-48.5,NA
-72.5,-48.5,NA
-71.5,-48.5,NA
-70.5,-48.5,NA
-69.5,-48.5,NA
-68.5,-48.5,NA
-67.5,-48.5,0.228917837142944
-66.5,-48.5,0.232350990176201
-65.5,-48.5,1.34475266933441
-64.5,-48.5,1.66667473316193
-63.5,-48.5,25.9296360015869
-62.5,-48.5,18.6703433990479
-61.5,-48.5,21.6439456939697
-60.5,-48.5,41.6219291687012
-59.5,-48.5,0.646238386631012
-58.5,-48.5,0.128026619553566
-57.5,-48.5,4.15628385543823
-56.5,-48.5,5.48528242111206
-55.5,-48.5,4.20912599563599
-54.5,-48.5,6.15348243713379
-53.5,-48.5,0.0676793977618217
-52.5,-48.5,NA
-51.5,-48.5,0.130092591047287
-50.5,-48.5,NA
-49.5,-48.5,NA
-48.5,-48.5,NA
-47.5,-48.5,NA
-46.5,-48.5,NA
-45.5,-48.5,NA
-44.5,-48.5,NA
-43.5,-48.5,NA
-42.5,-48.5,NA
-41.5,-48.5,NA
-40.5,-48.5,NA
-39.5,-48.5,NA
-38.5,-48.5,NA
-37.5,-48.5,NA
-36.5,-48.5,NA
-35.5,-48.5,NA
-34.5,-48.5,NA
-33.5,-48.5,NA
-32.5,-48.5,NA
-31.5,-48.5,NA
-30.5,-48.5,NA
-29.5,-48.5,NA
-28.5,-48.5,NA
-27.5,-48.5,NA
-26.5,-48.5,NA
-25.5,-48.5,NA
-24.5,-48.5,NA
-23.5,-48.5,NA
-22.5,-48.5,NA
-21.5,-48.5,NA
-20.5,-48.5,NA
-19.5,-48.5,NA
-18.5,-48.5,NA
-17.5,-48.5,NA
-16.5,-48.5,NA
-15.5,-48.5,NA
-14.5,-48.5,NA
-13.5,-48.5,NA
-12.5,-48.5,NA
-11.5,-48.5,NA
-10.5,-48.5,NA
-9.5,-48.5,NA
-8.5,-48.5,NA
-7.5,-48.5,NA
-6.5,-48.5,NA
-5.5,-48.5,NA
-4.5,-48.5,NA
-3.5,-48.5,NA
-2.5,-48.5,NA
-1.5,-48.5,NA
-0.5,-48.5,NA
0.5,-48.5,NA
1.5,-48.5,NA
2.5,-48.5,NA
3.5,-48.5,NA
4.5,-48.5,NA
5.5,-48.5,NA
6.5,-48.5,NA
7.5,-48.5,NA
8.5,-48.5,NA
9.5,-48.5,NA
10.5,-48.5,NA
11.5,-48.5,NA
12.5,-48.5,NA
13.5,-48.5,NA
14.5,-48.5,NA
15.5,-48.5,NA
16.5,-48.5,NA
17.5,-48.5,NA
18.5,-48.5,NA
19.5,-48.5,NA
20.5,-48.5,NA
21.5,-48.5,NA
22.5,-48.5,NA
23.5,-48.5,NA
24.5,-48.5,NA
25.5,-48.5,NA
26.5,-48.5,NA
27.5,-48.5,NA
28.5,-48.5,NA
29.5,-48.5,NA
30.5,-48.5,NA
31.5,-48.5,NA
32.5,-48.5,NA
33.5,-48.5,NA
34.5,-48.5,NA
35.5,-48.5,NA
36.5,-48.5,NA
37.5,-48.5,NA
38.5,-48.5,NA
39.5,-48.5,NA
40.5,-48.5,NA
41.5,-48.5,NA
42.5,-48.5,NA
43.5,-48.5,NA
44.5,-48.5,NA
45.5,-48.5,NA
46.5,-48.5,NA
47.5,-48.5,NA
48.5,-48.5,NA
49.5,-48.5,NA
50.5,-48.5,NA
51.5,-48.5,NA
52.5,-48.5,NA
53.5,-48.5,NA
54.5,-48.5,NA
55.5,-48.5,NA
56.5,-48.5,NA
57.5,-48.5,NA
58.5,-48.5,NA
59.5,-48.5,NA
60.5,-48.5,0.0671932846307755
61.5,-48.5,0.154768511652946
62.5,-48.5,0.0658738389611244
63.5,-48.5,0.161307871341705
64.5,-48.5,2.34350681304932
65.5,-48.5,20.4543590545654
66.5,-48.5,19.2204875946045
67.5,-48.5,1.41035306453705
68.5,-48.5,0.0710185170173645
69.5,-48.5,0.0485387742519379
70.5,-48.5,0.364045143127441
71.5,-48.5,64.6110763549805
72.5,-48.5,9.64775562286377
73.5,-48.5,2.02978587150574
74.5,-48.5,NA
75.5,-48.5,NA
76.5,-48.5,NA
77.5,-48.5,NA
78.5,-48.5,NA
79.5,-48.5,NA
80.5,-48.5,NA
81.5,-48.5,NA
82.5,-48.5,NA
83.5,-48.5,NA
84.5,-48.5,NA
85.5,-48.5,NA
86.5,-48.5,NA
87.5,-48.5,NA
88.5,-48.5,NA
89.5,-48.5,NA
90.5,-48.5,NA
91.5,-48.5,NA
92.5,-48.5,NA
93.5,-48.5,NA
94.5,-48.5,NA
95.5,-48.5,NA
96.5,-48.5,NA
97.5,-48.5,NA
98.5,-48.5,NA
99.5,-48.5,NA
100.5,-48.5,NA
101.5,-48.5,NA
102.5,-48.5,NA
103.5,-48.5,NA
104.5,-48.5,NA
105.5,-48.5,NA
106.5,-48.5,NA
107.5,-48.5,NA
108.5,-48.5,NA
109.5,-48.5,NA
110.5,-48.5,NA
111.5,-48.5,NA
112.5,-48.5,NA
113.5,-48.5,NA
114.5,-48.5,NA
115.5,-48.5,NA
116.5,-48.5,NA
117.5,-48.5,NA
118.5,-48.5,NA
119.5,-48.5,NA
120.5,-48.5,NA
121.5,-48.5,NA
122.5,-48.5,NA
123.5,-48.5,NA
124.5,-48.5,NA
125.5,-48.5,NA
126.5,-48.5,NA
127.5,-48.5,NA
128.5,-48.5,NA
129.5,-48.5,NA
130.5,-48.5,NA
131.5,-48.5,NA
132.5,-48.5,NA
133.5,-48.5,NA
134.5,-48.5,NA
135.5,-48.5,NA
136.5,-48.5,NA
137.5,-48.5,NA
138.5,-48.5,NA
139.5,-48.5,NA
140.5,-48.5,NA
141.5,-48.5,NA
142.5,-48.5,NA
143.5,-48.5,NA
144.5,-48.5,NA
145.5,-48.5,NA
146.5,-48.5,NA
147.5,-48.5,NA
148.5,-48.5,NA
149.5,-48.5,NA
150.5,-48.5,NA
151.5,-48.5,0.0604224540293217
152.5,-48.5,NA
153.5,-48.5,NA
154.5,-48.5,NA
155.5,-48.5,NA
156.5,-48.5,NA
157.5,-48.5,NA
158.5,-48.5,NA
159.5,-48.5,NA
160.5,-48.5,NA
161.5,-48.5,NA
162.5,-48.5,NA
163.5,-48.5,NA
164.5,-48.5,NA
165.5,-48.5,NA
166.5,-48.5,NA
167.5,-48.5,NA
168.5,-48.5,NA
169.5,-48.5,NA
170.5,-48.5,NA
171.5,-48.5,9.98462772369385
172.5,-48.5,5.06011533737183
173.5,-48.5,0.344589114189148
174.5,-48.5,NA
175.5,-48.5,NA
176.5,-48.5,NA
177.5,-48.5,NA
178.5,-48.5,1.68458330631256
179.5,-48.5,0.712225139141083
-179.5,-49.5,NA
-178.5,-49.5,NA
-177.5,-49.5,NA
-176.5,-49.5,NA
-175.5,-49.5,NA
-174.5,-49.5,NA
-173.5,-49.5,NA
-172.5,-49.5,NA
-171.5,-49.5,NA
-170.5,-49.5,NA
-169.5,-49.5,NA
-168.5,-49.5,NA
-167.5,-49.5,NA
-166.5,-49.5,NA
-165.5,-49.5,NA
-164.5,-49.5,NA
-163.5,-49.5,NA
-162.5,-49.5,NA
-161.5,-49.5,NA
-160.5,-49.5,NA
-159.5,-49.5,NA
-158.5,-49.5,NA
-157.5,-49.5,NA
-156.5,-49.5,NA
-155.5,-49.5,NA
-154.5,-49.5,NA
-153.5,-49.5,NA
-152.5,-49.5,NA
-151.5,-49.5,NA
-150.5,-49.5,NA
-149.5,-49.5,NA
-148.5,-49.5,NA
-147.5,-49.5,NA
-146.5,-49.5,NA
-145.5,-49.5,NA
-144.5,-49.5,NA
-143.5,-49.5,NA
-142.5,-49.5,NA
-141.5,-49.5,NA
-140.5,-49.5,NA
-139.5,-49.5,NA
-138.5,-49.5,NA
-137.5,-49.5,NA
-136.5,-49.5,NA
-135.5,-49.5,NA
-134.5,-49.5,NA
-133.5,-49.5,NA
-132.5,-49.5,NA
-131.5,-49.5,NA
-130.5,-49.5,NA
-129.5,-49.5,NA
-128.5,-49.5,NA
-127.5,-49.5,NA
-126.5,-49.5,NA
-125.5,-49.5,NA
-124.5,-49.5,NA
-123.5,-49.5,NA
-122.5,-49.5,NA
-121.5,-49.5,NA
-120.5,-49.5,NA
-119.5,-49.5,NA
-118.5,-49.5,NA
-117.5,-49.5,NA
-116.5,-49.5,NA
-115.5,-49.5,NA
-114.5,-49.5,NA
-113.5,-49.5,NA
-112.5,-49.5,NA
-111.5,-49.5,NA
-110.5,-49.5,NA
-109.5,-49.5,NA
-108.5,-49.5,NA
-107.5,-49.5,NA
-106.5,-49.5,NA
-105.5,-49.5,NA
-104.5,-49.5,NA
-103.5,-49.5,NA
-102.5,-49.5,NA
-101.5,-49.5,NA
-100.5,-49.5,NA
-99.5,-49.5,NA
-98.5,-49.5,NA
-97.5,-49.5,NA
-96.5,-49.5,NA
-95.5,-49.5,NA
-94.5,-49.5,NA
-93.5,-49.5,NA
-92.5,-49.5,NA
-91.5,-49.5,NA
-90.5,-49.5,NA
-89.5,-49.5,NA
-88.5,-49.5,NA
-87.5,-49.5,NA
-86.5,-49.5,NA
-85.5,-49.5,NA
-84.5,-49.5,NA
-83.5,-49.5,NA
-82.5,-49.5,NA
-81.5,-49.5,NA
-80.5,-49.5,NA
-79.5,-49.5,NA
-78.5,-49.5,NA
-77.5,-49.5,0.299357622861862
-76.5,-49.5,22.5115718841553
-75.5,-49.5,12.139594078064
-74.5,-49.5,NA
-73.5,-49.5,NA
-72.5,-49.5,NA
-71.5,-49.5,NA
-70.5,-49.5,NA
-69.5,-49.5,NA
-68.5,-49.5,NA
-67.5,-49.5,41.4563522338867
-66.5,-49.5,27.9853057861328
-65.5,-49.5,7.83602905273438
-64.5,-49.5,10.8470687866211
-63.5,-49.5,14.193413734436
-62.5,-49.5,4.13004875183105
-61.5,-49.5,11.3358116149902
-60.5,-49.5,46.2019233703613
-59.5,-49.5,16.7315654754639
-58.5,-49.5,0.137589693069458
-57.5,-49.5,0.933350741863251
-56.5,-49.5,0.18190972507
-55.5,-49.5,3.56416320800781
-54.5,-49.5,16.9355068206787
-53.5,-49.5,22.7123508453369
-52.5,-49.5,1.49569320678711
-51.5,-49.5,NA
-50.5,-49.5,NA
-49.5,-49.5,NA
-48.5,-49.5,NA
-47.5,-49.5,NA
-46.5,-49.5,NA
-45.5,-49.5,NA
-44.5,-49.5,NA
-43.5,-49.5,NA
-42.5,-49.5,NA
-41.5,-49.5,NA
-40.5,-49.5,NA
-39.5,-49.5,NA
-38.5,-49.5,NA
-37.5,-49.5,NA
-36.5,-49.5,NA
-35.5,-49.5,NA
-34.5,-49.5,NA
-33.5,-49.5,NA
-32.5,-49.5,NA
-31.5,-49.5,NA
-30.5,-49.5,NA
-29.5,-49.5,NA
-28.5,-49.5,NA
-27.5,-49.5,NA
-26.5,-49.5,NA
-25.5,-49.5,NA
-24.5,-49.5,NA
-23.5,-49.5,NA
-22.5,-49.5,NA
-21.5,-49.5,NA
-20.5,-49.5,NA
-19.5,-49.5,NA
-18.5,-49.5,NA
-17.5,-49.5,NA
-16.5,-49.5,NA
-15.5,-49.5,NA
-14.5,-49.5,NA
-13.5,-49.5,NA
-12.5,-49.5,NA
-11.5,-49.5,NA
-10.5,-49.5,NA
-9.5,-49.5,NA
-8.5,-49.5,NA
-7.5,-49.5,NA
-6.5,-49.5,NA
-5.5,-49.5,NA
-4.5,-49.5,NA
-3.5,-49.5,NA
-2.5,-49.5,NA
-1.5,-49.5,NA
-0.5,-49.5,NA
0.5,-49.5,NA
1.5,-49.5,NA
2.5,-49.5,NA
3.5,-49.5,NA
4.5,-49.5,NA
5.5,-49.5,NA
6.5,-49.5,NA
7.5,-49.5,NA
8.5,-49.5,NA
9.5,-49.5,NA
10.5,-49.5,NA
11.5,-49.5,NA
12.5,-49.5,NA
13.5,-49.5,NA
14.5,-49.5,NA
15.5,-49.5,NA
16.5,-49.5,NA
17.5,-49.5,NA
18.5,-49.5,NA
19.5,-49.5,NA
20.5,-49.5,NA
21.5,-49.5,NA
22.5,-49.5,NA
23.5,-49.5,NA
24.5,-49.5,NA
25.5,-49.5,NA
26.5,-49.5,NA
27.5,-49.5,NA
28.5,-49.5,NA
29.5,-49.5,NA
30.5,-49.5,NA
31.5,-49.5,NA
32.5,-49.5,NA
33.5,-49.5,NA
34.5,-49.5,NA
35.5,-49.5,NA
36.5,-49.5,NA
37.5,-49.5,NA
38.5,-49.5,NA
39.5,-49.5,NA
40.5,-49.5,NA
41.5,-49.5,NA
42.5,-49.5,NA
43.5,-49.5,NA
44.5,-49.5,NA
45.5,-49.5,NA
46.5,-49.5,NA
47.5,-49.5,NA
48.5,-49.5,NA
49.5,-49.5,NA
50.5,-49.5,NA
51.5,-49.5,NA
52.5,-49.5,NA
53.5,-49.5,NA
54.5,-49.5,NA
55.5,-49.5,NA
56.5,-49.5,NA
57.5,-49.5,NA
58.5,-49.5,NA
59.5,-49.5,0.0243518520146608
60.5,-49.5,0.0301041677594185
61.5,-49.5,NA
62.5,-49.5,0.160960659384727
63.5,-49.5,19.5201969146729
64.5,-49.5,4.19157266616821
65.5,-49.5,4.22109031677246
66.5,-49.5,11.90172290802
67.5,-49.5,11.8345708847046
68.5,-49.5,0.146134257316589
69.5,-49.5,0.170503482222557
70.5,-49.5,0.597063660621643
71.5,-49.5,5.87949562072754
72.5,-49.5,22.8429203033447
73.5,-49.5,8.53279495239258
74.5,-49.5,0.609229147434235
75.5,-49.5,NA
76.5,-49.5,NA
77.5,-49.5,NA
78.5,-49.5,NA
79.5,-49.5,NA
80.5,-49.5,NA
81.5,-49.5,NA
82.5,-49.5,NA
83.5,-49.5,NA
84.5,-49.5,NA
85.5,-49.5,NA
86.5,-49.5,NA
87.5,-49.5,NA
88.5,-49.5,NA
89.5,-49.5,NA
90.5,-49.5,NA
91.5,-49.5,NA
92.5,-49.5,NA
93.5,-49.5,NA
94.5,-49.5,NA
95.5,-49.5,NA
96.5,-49.5,NA
97.5,-49.5,NA
98.5,-49.5,NA
99.5,-49.5,NA
100.5,-49.5,NA
101.5,-49.5,NA
102.5,-49.5,NA
103.5,-49.5,NA
104.5,-49.5,NA
105.5,-49.5,NA
106.5,-49.5,NA
107.5,-49.5,NA
108.5,-49.5,NA
109.5,-49.5,NA
110.5,-49.5,NA
111.5,-49.5,NA
112.5,-49.5,NA
113.5,-49.5,NA
114.5,-49.5,NA
115.5,-49.5,NA
116.5,-49.5,NA
117.5,-49.5,NA
118.5,-49.5,NA
119.5,-49.5,NA
120.5,-49.5,NA
121.5,-49.5,NA
122.5,-49.5,NA
123.5,-49.5,NA
124.5,-49.5,NA
125.5,-49.5,NA
126.5,-49.5,NA
127.5,-49.5,NA
128.5,-49.5,NA
129.5,-49.5,NA
130.5,-49.5,NA
131.5,-49.5,NA
132.5,-49.5,NA
133.5,-49.5,NA
134.5,-49.5,NA
135.5,-49.5,NA
136.5,-49.5,NA
137.5,-49.5,NA
138.5,-49.5,NA
139.5,-49.5,NA
140.5,-49.5,NA
141.5,-49.5,NA
142.5,-49.5,NA
143.5,-49.5,NA
144.5,-49.5,NA
145.5,-49.5,NA
146.5,-49.5,NA
147.5,-49.5,NA
148.5,-49.5,NA
149.5,-49.5,NA
150.5,-49.5,NA
151.5,-49.5,NA
152.5,-49.5,NA
153.5,-49.5,NA
154.5,-49.5,NA
155.5,-49.5,NA
156.5,-49.5,NA
157.5,-49.5,NA
158.5,-49.5,NA
159.5,-49.5,NA
160.5,-49.5,NA
161.5,-49.5,NA
162.5,-49.5,NA
163.5,-49.5,0.713593721389771
164.5,-49.5,0.665248811244965
165.5,-49.5,NA
166.5,-49.5,NA
167.5,-49.5,0.750474512577057
168.5,-49.5,NA
169.5,-49.5,NA
170.5,-49.5,3.9032928943634
171.5,-49.5,8.9813346862793
172.5,-49.5,0.258987277746201
173.5,-49.5,0.747771978378296
174.5,-49.5,0.657326400279999
175.5,-49.5,NA
176.5,-49.5,NA
177.5,-49.5,NA
178.5,-49.5,NA
179.5,-49.5,NA
-179.5,-50.5,NA
-178.5,-50.5,NA
-177.5,-50.5,NA
-176.5,-50.5,NA
-175.5,-50.5,NA
-174.5,-50.5,NA
-173.5,-50.5,NA
-172.5,-50.5,NA
-171.5,-50.5,NA
-170.5,-50.5,NA
-169.5,-50.5,NA
-168.5,-50.5,NA
-167.5,-50.5,NA
-166.5,-50.5,NA
-165.5,-50.5,NA
-164.5,-50.5,NA
-163.5,-50.5,NA
-162.5,-50.5,NA
-161.5,-50.5,NA
-160.5,-50.5,NA
-159.5,-50.5,NA
-158.5,-50.5,NA
-157.5,-50.5,NA
-156.5,-50.5,NA
-155.5,-50.5,NA
-154.5,-50.5,NA
-153.5,-50.5,NA
-152.5,-50.5,NA
-151.5,-50.5,NA
-150.5,-50.5,NA
-149.5,-50.5,NA
-148.5,-50.5,NA
-147.5,-50.5,NA
-146.5,-50.5,NA
-145.5,-50.5,NA
-144.5,-50.5,NA
-143.5,-50.5,NA
-142.5,-50.5,NA
-141.5,-50.5,NA
-140.5,-50.5,NA
-139.5,-50.5,NA
-138.5,-50.5,NA
-137.5,-50.5,NA
-136.5,-50.5,NA
-135.5,-50.5,NA
-134.5,-50.5,NA
-133.5,-50.5,NA
-132.5,-50.5,NA
-131.5,-50.5,NA
-130.5,-50.5,NA
-129.5,-50.5,NA
-128.5,-50.5,NA
-127.5,-50.5,NA
-126.5,-50.5,NA
-125.5,-50.5,NA
-124.5,-50.5,NA
-123.5,-50.5,NA
-122.5,-50.5,NA
-121.5,-50.5,NA
-120.5,-50.5,NA
-119.5,-50.5,NA
-118.5,-50.5,NA
-117.5,-50.5,NA
-116.5,-50.5,NA
-115.5,-50.5,NA
-114.5,-50.5,NA
-113.5,-50.5,NA
-112.5,-50.5,NA
-111.5,-50.5,NA
-110.5,-50.5,NA
-109.5,-50.5,NA
-108.5,-50.5,NA
-107.5,-50.5,NA
-106.5,-50.5,NA
-105.5,-50.5,NA
-104.5,-50.5,NA
-103.5,-50.5,NA
-102.5,-50.5,NA
-101.5,-50.5,NA
-100.5,-50.5,NA
-99.5,-50.5,NA
-98.5,-50.5,NA
-97.5,-50.5,NA
-96.5,-50.5,NA
-95.5,-50.5,NA
-94.5,-50.5,NA
-93.5,-50.5,NA
-92.5,-50.5,NA
-91.5,-50.5,NA
-90.5,-50.5,NA
-89.5,-50.5,NA
-88.5,-50.5,NA
-87.5,-50.5,NA
-86.5,-50.5,NA
-85.5,-50.5,NA
-84.5,-50.5,NA
-83.5,-50.5,NA
-82.5,-50.5,NA
-81.5,-50.5,NA
-80.5,-50.5,NA
-79.5,-50.5,NA
-78.5,-50.5,NA
-77.5,-50.5,NA
-76.5,-50.5,42.4071464538574
-75.5,-50.5,12.3869791030884
-74.5,-50.5,NA
-73.5,-50.5,NA
-72.5,-50.5,NA
-71.5,-50.5,NA
-70.5,-50.5,NA
-69.5,-50.5,0.170520827174187
-68.5,-50.5,46.2064514160156
-67.5,-50.5,0.586783826351166
-66.5,-50.5,0.407838553190231
-65.5,-50.5,5.07655334472656
-64.5,-50.5,7.88450956344604
-63.5,-50.5,5.03057146072388
-62.5,-50.5,3.70052695274353
-61.5,-50.5,13.9629945755005
-60.5,-50.5,1.58820760250092
-59.5,-50.5,7.44724893569946
-58.5,-50.5,17.4366550445557
-57.5,-50.5,2.3141782283783
-56.5,-50.5,0.0193402785807848
-55.5,-50.5,2.93075561523438
-54.5,-50.5,11.5231018066406
-53.5,-50.5,7.53298950195312
-52.5,-50.5,14.2778730392456
-51.5,-50.5,0.635503470897675
-50.5,-50.5,NA
-49.5,-50.5,NA
-48.5,-50.5,NA
-47.5,-50.5,NA
-46.5,-50.5,NA
-45.5,-50.5,NA
-44.5,-50.5,NA
-43.5,-50.5,NA
-42.5,-50.5,NA
-41.5,-50.5,NA
-40.5,-50.5,NA
-39.5,-50.5,NA
-38.5,-50.5,NA
-37.5,-50.5,NA
-36.5,-50.5,NA
-35.5,-50.5,NA
-34.5,-50.5,NA
-33.5,-50.5,NA
-32.5,-50.5,NA
-31.5,-50.5,NA
-30.5,-50.5,NA
-29.5,-50.5,NA
-28.5,-50.5,NA
-27.5,-50.5,NA
-26.5,-50.5,NA
-25.5,-50.5,NA
-24.5,-50.5,NA
-23.5,-50.5,NA
-22.5,-50.5,NA
-21.5,-50.5,NA
-20.5,-50.5,NA
-19.5,-50.5,NA
-18.5,-50.5,NA
-17.5,-50.5,NA
-16.5,-50.5,NA
-15.5,-50.5,NA
-14.5,-50.5,NA
-13.5,-50.5,NA
-12.5,-50.5,NA
-11.5,-50.5,NA
-10.5,-50.5,NA
-9.5,-50.5,NA
-8.5,-50.5,NA
-7.5,-50.5,NA
-6.5,-50.5,NA
-5.5,-50.5,NA
-4.5,-50.5,NA
-3.5,-50.5,NA
-2.5,-50.5,NA
-1.5,-50.5,NA
-0.5,-50.5,NA
0.5,-50.5,NA
1.5,-50.5,NA
2.5,-50.5,NA
3.5,-50.5,NA
4.5,-50.5,NA
5.5,-50.5,NA
6.5,-50.5,NA
7.5,-50.5,NA
8.5,-50.5,NA
9.5,-50.5,NA
10.5,-50.5,NA
11.5,-50.5,NA
12.5,-50.5,NA
13.5,-50.5,NA
14.5,-50.5,NA
15.5,-50.5,NA
16.5,-50.5,NA
17.5,-50.5,NA
18.5,-50.5,NA
19.5,-50.5,NA
20.5,-50.5,NA
21.5,-50.5,NA
22.5,-50.5,NA
23.5,-50.5,NA
24.5,-50.5,NA
25.5,-50.5,NA
26.5,-50.5,NA
27.5,-50.5,NA
28.5,-50.5,NA
29.5,-50.5,NA
30.5,-50.5,NA
31.5,-50.5,NA
32.5,-50.5,NA
33.5,-50.5,NA
34.5,-50.5,NA
35.5,-50.5,NA
36.5,-50.5,NA
37.5,-50.5,NA
38.5,-50.5,NA
39.5,-50.5,NA
40.5,-50.5,NA
41.5,-50.5,NA
42.5,-50.5,NA
43.5,-50.5,NA
44.5,-50.5,NA
45.5,-50.5,NA
46.5,-50.5,NA
47.5,-50.5,NA
48.5,-50.5,NA
49.5,-50.5,NA
50.5,-50.5,NA
51.5,-50.5,NA
52.5,-50.5,NA
53.5,-50.5,NA
54.5,-50.5,NA
55.5,-50.5,NA
56.5,-50.5,NA
57.5,-50.5,NA
58.5,-50.5,NA
59.5,-50.5,NA
60.5,-50.5,NA
61.5,-50.5,NA
62.5,-50.5,NA
63.5,-50.5,5.09536790847778
